cell_specimen_id,MTG_cluster,MTG_subclass,MTG_Mapping,postPatch,rna_amplification_pass_fail,marker_sum_norm,quality_score,contam_sum,contaminationType,bootstrapping_probability,hemisphere,structure,donor_id,biological_sex,age,axon_bias_x,axon_bias_y,axon_depth_pc_0,axon_depth_pc_1,axon_depth_pc_2,axon_depth_pc_3,axon_depth_pc_4,axon_emd_with_basal_dendrite,axon_exit_distance,axon_exit_theta,axon_extent_x,axon_extent_y,axon_frac_above_basal_dendrite,axon_frac_below_basal_dendrite,axon_frac_intersect_basal_dendrite,axon_max_branch_order,axon_max_euclidean_distance,axon_max_path_distance,axon_mean_contraction,axon_num_branches,axon_soma_percentile_x,axon_soma_percentile_y,axon_total_length,basal_dendrite_bias_x,basal_dendrite_bias_y,basal_dendrite_calculate_number_of_stems,basal_dendrite_extent_x,basal_dendrite_extent_y,basal_dendrite_frac_above_axon,basal_dendrite_frac_below_axon,basal_dendrite_frac_intersect_axon,basal_dendrite_max_branch_order,basal_dendrite_max_euclidean_distance,basal_dendrite_max_path_distance,basal_dendrite_mean_contraction,basal_dendrite_mean_diameter,basal_dendrite_num_branches,basal_dendrite_soma_percentile_x,basal_dendrite_soma_percentile_y,basal_dendrite_stem_exit_down,basal_dendrite_stem_exit_side,basal_dendrite_stem_exit_up,basal_dendrite_total_length,basal_dendrite_total_surface_area,soma_aligned_dist_from_pia,soma_surface_area,axon_over_basal_dendrite_extent_x,axon_over_basal_dendrite_extent_y,axon_extent_x_over_y,basal_dendrite_extent_x_over_y,axon_over_basal_dendrite_ratio_xy,blowout_mv_qc,electrode_0_pa_qc,recording_date_qc,seal_gohm_qc,input_resistance_mohm_qc,initial_access_resistance_mohm_qc,input_access_resistance_ratio_qc,failed_ephys_qc,upstroke_downstroke_ratio_ramp,threshold_v_ramp,width_ramp,upstroke_ramp,downstroke_ramp,width_suprathresh_ramp,trough_v_ramp,threshold_i_ramp,postap_slope_ramp,fast_trough_deltav_ramp,peak_deltav_ramp,sag,sag_area,sag_tau,v_baseline,rheobase_i,fi_fit_slope,vm_for_sag,input_resistance,input_resistance_ss,tau,latency_rheo,avg_rate_rheo,mean_isi_rheo,upstroke_downstroke_ratio_rheo,threshold_v_rheo,peak_v_rheo,width_rheo,upstroke_rheo,downstroke_rheo,width_suprathresh_rheo,trough_v_rheo,fast_trough_v_rheo,postap_slope_rheo,fast_trough_v_last_rheo,adp_v_last_rheo,adapt_hero,avg_rate_hero,latency_hero,mean_isi_hero,median_isi_hero,isi_cv_hero,ir_late_hero,upstroke_downstroke_ratio_hero,threshold_v_hero,peak_v_hero,width_hero,upstroke_hero,downstroke_hero,width_suprathresh_hero,trough_v_hero,fast_trough_v_hero,postap_slope_hero,ahp_delay_ratio_hero,sag_depol,sag_area_depol,sag_tau_depol,adapt_mean,isi_cv_mean,ir_late_mean,avg_rate_max,isi_adapt_ratio,width_adapt_ratio,upstroke_adapt_ratio,downstroke_adapt_ratio,threshold_v_adapt_ratio,peak_v_adapt_ratio,ahp_delay_ratio_5spike,trough_slowdeltav_rheo,trough_slowdeltav_hero,fast_trough_deltav_rheo,fast_trough_deltav_hero,peak_deltav_rheo,peak_deltav_hero,first_isi_inv_rheo,first_isi_inv_hero,peak_ratio_chirp,peak_freq_chirp,X3db_freq_chirp,peak_impedance_chirp,low_freq_impedance_chirp,sync_freq_chirp,phase_peak_chirp,phase_low_chirp,total_inductive_phase_chirp
835648767,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,1.009851771,0.261036045,1.296564309,Microglia,1,left,ITG,H19.03.306,F,21,28.52719479,116.2693284,776.459889,844.6217827,25.17139192,96.1533784,-39.86286097,13.61539546,0,0.535517511,683.418058,255.5176029,0.70556553,0,0.29443447,27,426.3594887,2065.443953,0.72314654,259,0.482085708,0.147061119,18827.99443,28.94005318,-60.23172435,3,49.88375365,119.4076774,0,0.074074074,0.925925926,3,99.56240831,114.2767548,0.901437717,0.653783272,9,0.139917695,0.551440329,0,1,0,344.1627555,716.5163751,204.1672742,306.0434609,13.70021316,2.139875831,2.674641787,0.41776002,6.402340247,,7.484375,43535.93009,4.050748672,970.030336,18.690448,0.019267901,FALSE,2.687842767,-45.24791845,0.001073333,186.3007585,-69.3249411,0.00094,-61.39375305,13.66666635,-0.642921362,-11.00208537,70.7395846,0.161686406,2.232576719,0.116876081,-68.07686806,10,0.9,-100.1937561,3363.346577,3140.875902,0.057823822,0.25514,2,0.68278,2.758492132,-45.99374771,26.46250153,0.00106,192.7180168,-69.86353688,0.00094,-63.61250687,-57.70000458,-0.981058427,-57.25000381,,0.007537351,11,0.06134,0.093034,0.09252,0.058380944,0.052073288,2.516485407,-45.32500458,24.89374924,0.00094,193.4803695,-76.88515458,0.00086,-59.36875153,-55.53125381,-0.68086035,0.142495784,,,,0.007537351,0.029190472,0.052073288,11,1.091720975,1.234042553,0.864771673,0.797534745,0.986072674,1.011549176,0.142495784,-5.912502289,-3.837497711,-11.70625687,-10.20624924,72.45624924,70.21875381,1.464600603,12.07729469,,,,,,,,,
839950125,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.962982295,0.339142298,0.466907746,Microglia,1,right,MTG,H19.06.351,F,22,4.62456095,13.77264179,684.7169735,410.1263866,45.99463507,35.93686552,-20.55316099,19.18101886,0,0.263105962,621.651323,374.7126962,0.095366661,0,0.904633339,31,368.1995981,2257.616266,0.74984091,249,0.358474133,0.188904372,18796.71835,35.27021616,-194.2535644,4,297.3778748,419.0029506,0,0.11954993,0.88045007,7,322.7587699,496.3287436,0.748576852,0.99746845,26,0.353727145,0.694796062,0.25,0.5,0.25,1843.954009,6020.042914,193.0854326,963.9234893,2.090442416,0.89429608,1.659007899,0.7097274,2.337528323,,-101.563118,43545.88164,4.8486784,516.4512,15.789891,0.03057383,FALSE,3.252457075,-35.41666921,0.000853333,325.8090525,-100.1922345,0.00076,-49.76250203,29.29166603,0.338712423,-13.09791565,80.81875356,0.035019655,,,-70.35512325,29.99999809,0.321951209,-103.0125046,315.7905042,302.9854983,0.022736383,0.23618,1,,3.198169075,-34.88750458,48.01250076,0.00084,335.8352538,-105.008599,0.00074,-51.13125229,-46.89375305,0.890258811,-46.89375305,-45.73750305,0.095459542,14,0.02736,0.071484615,0.08028,0.534484575,0.134450044,2.793654074,-36.22499847,42.86874771,0.0007,335.2937959,-120.0197973,0.00062,-46.20000458,-46.17500305,2.220844907,0.046108228,0.088795267,,,0.133138817,0.461834682,0.322401044,21,7.391213389,1.388888889,0.755734601,0.697969293,0.896617152,0.968490698,0.078208319,-4.237499237,-0.025001526,-12.00624847,-9.950004578,82.90000534,79.09374619,,79.36507937,1.006459355,0.400119236,2.150640891,0.658477962,0.654251933,0.400119236,-0.240424022,-0.240424022,0
839970928,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.941839801,0.194751864,1.278150203,Microglia,1,right,MTG,H19.06.351,F,22,32.09331327,-161.956447,1494.780601,353.466921,93.54801823,387.0596408,-100.2457593,16.21918146,24.12833545,0.488462355,744.8421772,349.8064495,0.135736568,0,0.864263432,27,395.0898656,1148.544446,0.789668144,560,0.446932409,0.519376083,20877.53421,73.5950697,-354.3756363,3,259.4964882,438.9443122,0,0.082910321,0.917089679,6,398.7975032,515.3936902,0.782182957,0.958395044,35,0.367174281,0.940778342,0,1,0,2269.416663,6886.834876,120.9223539,868.715895,2.870336251,0.796926717,2.129298011,0.591183166,3.601756839,,-15.77687454,43545.90432,1.8111712,311.610976,12.400311,0.039794205,FALSE,3.253530615,-37.72916921,0.000833333,287.062788,-88.24168233,0.000793333,-50.6875,28.41666667,0.596651603,-6.36874644,68.11875407,0.026684398,,,-65.58465576,29.99999809,0.386764693,-96.46250153,235.3124917,236.7019208,0.020011903,0.11246,5,0.034455,3.073259933,-38.69375229,25.90000153,0.00078,277.7841675,-90.3874627,0.00076,-43.73125458,-43.66875458,1.311064132,-44.79375076,,0.062254517,21,0.02606,0.04646,0.03587,0.64715734,0.198482428,2.693685859,-37.76875305,20.60000229,0.00076,246.7280213,-91.59494989,0.00072,-42.26875305,-42.20624924,1.110431762,0.177411765,0.103752367,,,0.149846085,0.642246799,0.147667116,28,4.556927298,1.282051282,0.85849333,0.763266776,0.934582364,1.029922763,0.237507526,-0.0625,-0.062503815,-4.975002289,-4.437496185,64.59375381,58.36875534,68.77579092,126.5822785,1.003423333,0.400119236,2.400715413,0.573985815,0.572027564,0.400119236,-0.060178895,-0.060178895,0
880352738,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,1.000007903,0.478060316,0.420360339,Astrocyte,1,left,TemL,H19.06.356,M,62,215.2848836,-62.54134693,1113.359223,-1250.274238,295.9220696,-111.7692464,41.45989955,17.0111172,0,0.559203141,1079.732669,233.5525621,0.717707844,0,0.282292156,15,648.1827192,1010.136584,0.757584941,171,0.368154063,0.201972757,14756.00406,47.91140868,-270.0448437,3,141.8947144,281.775774,0,0.109861592,0.890138408,4,311.4751368,541.7066972,0.653319373,0.671830209,13,0.309688581,0.980103806,0,1,0,1530.521878,3233.048054,112.9459779,501.3500293,7.609393159,0.828859624,4.623082099,0.503573151,9.180557163,,92.20687866,43620.07604,3.298349824,594.972096,12.809564,0.021529689,FALSE,2.983933128,-48.78541946,0.00076,294.0423464,-98.53996948,0.000713333,-62.59375254,11.125,0.215491805,-7.877082825,74.63333702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.004318833,0.400198498,2.151066929,0.920906305,0.916946173,0.400198498,-0.077879667,-0.077879667,0
1010240295,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.722441282,0.205978112,1.00816784,Microglia,1,right,MTG,H20.06.351,M,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.63249969,43887.06875,2.544877312,711.634496,16.886882,0.023729713,FALSE,3.20760469,-33.60624949,0.001053333,231.6479422,-72.22321856,0.000913333,-54.8104159,17.5,-0.892707623,-15.91250356,66.77500025,0.213912502,2.225015625,0.156217048,-65.07182757,14,0.494234317,-102.0375061,604.6786308,503.2471132,0.025596093,0.18286,2,0.38268,3.219951165,-32.56874847,35.19374847,0.00106,234.2703193,-72.75586099,0.0009,-55.27500153,-49.40000153,-1.133173165,-48.70000458,,0.006555928,28,0.01924,0.035975556,0.03626,0.084250756,0.111642743,3.03393349,-31.62500191,31.66250229,0.0009,236.4012983,-77.91907735,0.00082,-42.95000458,-42.32500076,-1.062009232,0.151871658,0.352542251,2.381751094,0.082730165,0.031316267,0.109111591,0.116363127,36,1.960299282,1.078431373,0.90126146,0.91842606,0.975468395,1.015965939,0.097445085,-5.875,-0.625003815,-16.83125305,-10.69999886,67.76249695,63.2875042,2.613149368,37.8214826,,,,,,,,,
672186592,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.907888192,0.298429637,0.828873279,Microglia,1,right,MTG,H18.06.004,F,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.79249954,43172.02448,1.223381888,327.307168,10.905531,0.033318949,FALSE,2.295644143,-44.0625,0.00097,198.4542801,-86.4021989,0.00085,-57.92187881,7.75,-0.408638935,-12.70312881,71.48437691,0.112438388,1.672602656,0.010325088,-59.94358063,10,0.467857143,-95.43750763,254.6878755,207.9357147,0.022271873,0.25688,1,,2.575438265,-41.68750381,30.37500191,0.00094,218.280052,-84.75452698,0.00084,-56.12500381,-53.81250381,-1.543301453,-53.81250381,,0.010677069,32,0.00988,0.031747097,0.03114,0.164565512,0.194932782,2.759421488,-43.03125381,30.15625191,0.0009,243.7656641,-88.33940923,0.0008,-54.15625,-54.09375381,0.581827375,0.07022607,,,,0.006226639,0.111290676,0.139271846,78,1.291173794,1.2,0.659740426,0.80874642,0.946986118,0.835233171,0.07022607,-2.3125,-0.062496185,-12.125,-11.0625,72.06250572,73.18750572,,45.70383912,1.020769238,4.101640656,39.91596639,0.563907564,0.552433908,39.91596639,-0.605961978,0.225698948,0.018930801
712885453,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.938208019,0.37487849,0.597616711,Astrocyte,1,right,MFG,H18.26.403,F,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.024999619,43273.07288,1.445286016,476.473952,11.294871,0.023705117,FALSE,2.811236887,-37.00000254,0.000873333,238.2594894,-84.7655681,0.000786667,-51.4895846,6.833333333,-1.030412024,-9.302084605,68.66666985,0.130538121,1.216174844,0.155831499,-56.92379979,10,0.256428571,-93.87500763,395.3124881,367.1960657,0.024220855,0.073,6,0.167924,3.023754351,-38.40625381,31.15625191,0.00086,245.7427512,-81.2707392,0.00078,-53.75,-47.78125,-0.663921331,-44.96875,,-0.000742847,39,0.01534,0.025684737,0.02462,0.126256779,0.127373418,2.958070877,-37.75000381,29.21875191,0.0008,250.6672917,-84.7401236,0.00074,-46.00000381,-45.40625381,-0.949638342,0.194262295,,,,0.015390006,0.11983036,0.128158024,59,1.394137303,1.11627907,0.814763465,0.898683002,0.956061843,0.932798399,0.154072044,-5.96875,-0.59375,-9.374996185,-7.65625,69.56250572,66.96875572,7.596475235,38.81987578,1.002403021,0.950283184,2.650789935,0.973726511,0.971392274,0.400119236,-0.257035017,-0.096080743,0
880209298,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,1.025898533,0.36067075,0.569016689,Microglia,1,left,TemL,H19.06.356,M,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.89000034,43619.8578,6.742626816,372.886944,14.474832,0.038818286,FALSE,2.72034699,-32.09166718,0.00078,285.588013,-104.9802522,0.00072,-44.83333333,28.29166667,0.117619145,-8.222918193,78.84583791,0.041315395,,,-62.36540252,20,0.348275862,-98.55000305,267.9687738,270.6290992,0.020920917,0.16372,1,,2.77459475,-36.25000381,43.26875305,0.00074,309.7474096,-111.6369911,0.00068,-49.42500305,-45.20000076,1.12865084,-45.20000076,-42.80000305,0.066789474,18,0.02736,0.055201176,0.05338,0.6185771,0.234851021,2.567700005,-34.38750458,42.40625381,0.00068,298.5032431,-116.2531614,0.00062,-41.70625305,-41.68124771,1.73204179,0.029208135,0.045991294,,,0.120606092,0.75892439,0.188331015,22,2.794778825,1.371428571,0.656472927,0.713310804,0.912616374,0.882665124,0.238767123,-4.225002289,-0.025005341,-8.949996948,-7.293743134,79.51875687,76.79375839,,93.45794393,,,,,,,,,
832731991,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,1.004970587,0.360550934,0.365972595,Endothelial,1,left,MTG,H19.03.305,M,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.81562424,43530.16405,2.142809088,418.301152,12.71564,0.030398291,FALSE,3.092425419,-43.58958562,0.00084,309.4491553,-100.0700407,0.000766667,-56.00833511,16.16666667,0.182164219,-11.27083206,79.42083613,0.038925651,,,-66.85804571,20,0.574999997,-99.0375061,234.9328697,235.6866613,0.025143557,0.10388,3,0.1539,3.198519954,-44.14999771,33.53749847,0.00084,298.4248379,-93.30091487,0.00078,-53.78125381,-53.50625229,0.352846832,-54.00625229,-54.16875458,0.016994471,27,0.02272,0.036165385,0.03654,0.191736433,0.131756757,2.902210865,-43.35625076,32.38750076,0.00076,302.0765558,-104.0849786,0.0007,-52.75000381,-52.71250153,-0.120829152,0.104367555,0.035185531,,,0.062601985,0.211947962,0.145717473,39,2.323965652,1.225,0.788241772,0.797638593,0.962624966,0.967766078,0.044891641,-0.275001526,-0.037502289,-9.356254578,-9.356250763,77.68749619,75.74375153,9.846396219,66.75567423,,,,,,,,,
902511379,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.947470707,0.24773061,0.791785232,Microglia,1,left,TemL,H19.03.315,M,22,72.52900273,66.45126578,690.66477,87.42800433,-172.5703394,454.9875001,-501.6121908,17.32437167,16.19866713,0.622909898,707.9961789,166.8135657,0.78861692,0,0.21138308,27,402.7162528,1261.869328,0.756500989,231,0.300380228,0.159339354,11527.12862,15.17207961,-218.95533,3,182.0538599,228.9605875,0,0.338666667,0.661333333,6,224.4098222,289.9868272,0.79756019,0.663331631,21,0.449333333,0.989333333,0,0.333333333,0.666666667,926.9930798,1928.907094,151.1393503,431.4433892,3.888938028,0.72856891,4.244236228,0.795131869,5.337776529,,28.47875023,43656.19477,5.289112064,475.518304,14.113031,0.029679259,FALSE,3.041742016,-40.71458562,0.0008,303.3568362,-99.73837589,0.000726667,-56.91875076,17.70833333,0.240871041,-11.6229159,72.41667112,0.043155849,,,-71.36129921,16,0.652037618,-98.62500763,259.9999309,262.7701007,0.013189001,0.23818,1,,3.009152948,-40.10000229,33.01250076,0.00078,309.1844606,-102.7480045,0.0007,-57.70625305,-52.40000153,0.098411145,-52.40000153,-52.16250229,0.018295519,32,0.01742,0.030726452,0.03092,0.216601732,0.262616365,2.733341567,-39.96875,29.10625076,0.0007,307.178235,-112.3819426,0.00064,-50.33124924,-50.25625229,1.460716291,0.082274986,0.141732305,0.842418438,0.464185918,0.111310142,0.240738697,0.183034117,47,2.450404858,1.305555556,0.800065378,0.744686716,0.952157635,1.006317184,0.047814208,-5.306251526,-0.074996948,-12.29999924,-10.28750229,73.11250305,69.07500076,,83.47245409,1.004005909,0.400119236,1.900566369,1.054594398,1.050386667,0.400119236,-0.123363815,-0.123363815,0
1005108908,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.965548667,0.360686595,0.737479372,Microglia,1,left,MTG,H20.03.303,F,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.35687637,43866.09134,5.894557696,1297.976832,12.285789,0.009465338,FALSE,3.528265863,-45.51458486,0.00082,357.9717826,-101.4781516,0.00074,-61.59791819,6.041666667,-0.847881768,-11.07499822,81.44791667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005127787,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,1.084664649,0.435946518,0.494997986,Microglia,1,left,MTG,H20.03.303,F,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.00562668,43866.1488,1.011268672,811.817984,18.696802,0.023030781,FALSE,3.688013993,-44.29375203,0.001066667,257.6386173,-69.88320466,0.000973333,-57.00208537,15.75000032,-0.691569685,-8.85208257,75.15416908,0.051166378,,,-64.88900645,10,0.762096789,-101.9562454,515.8984065,520.5167649,0.023705126,0.1715,3,0.28869,3.616750922,-45.36875153,31.62500191,0.00102,263.2144886,-72.77650418,0.00094,-58.89999771,-53.61249924,-0.771674114,-54.63750458,,0.006767886,44,0.01116,0.022688372,0.02228,0.091623528,0.114836547,3.327694698,-43.28750229,28.50000191,0.00084,270.6387922,-81.3292134,0.0008,-48.10000229,-47.72499847,0.034472597,0.269394714,0.102773577,,,0.013442725,0.06942676,0.114944792,54,1.171250649,1.170212766,0.876833337,0.83606734,0.961755498,1,0.200314395,-5.287498474,-0.375003815,-8.243747711,-4.437496185,76.99375343,71.7875042,3.616374946,75.98784195,1.001396298,0.400119236,4.301281782,0.673633158,0.672693849,0.400119236,-0.152495101,-0.152495101,0
911007428,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.961841765,0.265598123,0.900307878,Microglia,1,right,MTG,H19.03.317,M,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.05312538,43669.85339,1.421955968,585.855232,11.139653,0.019014344,FALSE,2.988366193,-43.95833333,0.000746667,298.1705414,-99.80695963,0.00068,-57.61458588,14.87500032,-1.204214591,-7.872918447,71.62083435,0.056032468,0.627263516,0.113986347,-60.22834167,10,0.668797969,-102.3062515,327.78126,330.2926169,0.022559347,0.13756,3,0.40104,2.807491315,-43.15000153,33.63750076,0.00072,314.3696529,-111.9752896,0.00068,-59.62500381,-52.79375076,-1.391155676,-51.74374771,,0.011819058,34,0.01118,0.029905455,0.02848,0.179630664,0.194734453,2.601593059,-44.21875381,26.21875191,0.00062,310.5494947,-119.3689742,0.0006,-51.36875153,-51.07500458,-0.18943293,0.10127697,0.15760088,,,0.049912202,0.169462099,0.152756251,50,1.104541154,1.142857143,0.887948482,0.859389057,0.96895236,0.983089065,0.116249197,-6.831253052,-0.293746948,-9.643749237,-6.856250763,76.78750229,70.43750572,3.07314075,47.12535344,,,,,,,,,
663999554,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,1.140241727,0.366193847,1.137287582,Microglia,1,left,,H18.28.001,F,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038298740,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.719533792,0.14773314,1.536446345,Microglia,1,right,ParL,H20.28.023,M,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.836211205,44015.37832,3.818430976,489.01152,23.980852,0.049039442,TRUE,3.28074095,-33.59375,0.00086,385.6629427,-117.5536102,0.00074,-53.5625,32.1616478,3.511809057,-16.96875,77.9375,0.1610533,0.356748594,,-69.13998063,29.99999809,0.873076908,-93.90625,425.390631,430.2009106,0.029432902,0.0961,5,0.0906725,3.766433566,-33.3125,43.53125,0.00076,425.0429813,-112.8502531,0.00065,-52.40625,-49.71875,0.574943941,-49.84375,,-0.004014837,62,0.01011,0.01612623,0.0158,0.155582624,0.516605166,3.358407195,-30.8125,42.03125,0.0007,474.3750393,-141.2500069,0.00065,-47.46875,-47,0,0.014084507,0.15158999,0.663014844,,0.033731161,0.237629586,0.273178744,62,1.937738247,1.236842105,0.810149062,0.843437556,1.024390244,0.913854989,0.097459016,-2.6875,-0.46875,-16.40625,-16.1875,76.84375,72.84375,15.88310038,92.16589862,1.004977942,0.405361719,2.229489457,2.043177605,2.033057213,0.405361719,-0.065021314,-0.065021314,0
681568258,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.806287832,0.392249009,0.159196136,Astrocyte,1,right,ITG,H18.29.124,M,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43180.75439,,,,,TRUE,3.145193403,-43.45092773,0.00078,422.596383,-134.3626063,0.00072,-55.56030655,27.97307014,0.216457827,-7.061771393,100.7812538,0.024087906,,,-63.98654359,40,0.145187969,-98.55347443,291.3514078,290.4093597,0.016688661,0.05112,5,0.185915,2.99319814,-40.45410538,57.58056641,0.00072,432.4436528,-144.4754515,0.00066,-53.71094131,-49.59717178,0.438777253,-49.35913086,,0.00624371,16,0.01746,0.064238667,0.06322,0.139722252,0.133181374,2.984860013,-39.28833008,56.57959366,0.00068,442.6666589,-148.3039931,0.00064,-48.63281631,-48.54736328,1.848744399,0.045791246,0.100988828,,,0.013452855,0.211895204,0.35139283,62,1.403660886,1.194444444,0.813439887,0.810462366,0.987779026,0.963112214,0.102166879,-4.113769531,-0.085453033,-9.143066406,-9.259033203,98.03467178,95.86792374,6.885155605,20.25111381,,,,,,,,,
971848512,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,entire_cell,Pass,1.002896612,0.247118769,0.758916021,Microglia,1,,OccL,H19.29.160,F,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.835213184,43753.74064,0.008250462,721.205184,31.071176,0.043082297,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089231177,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.873089984,0.316496671,0.46961098,Microglia,1,left,TemL,H20.29.186,F,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44125.57986,,,,,TRUE,3.454688781,-35.1895841,0.00124,182.5000121,-52.86460121,0.0012,-38.88125229,27.91666667,-0.156275443,-3.231252035,67.00833575,0.014684595,,,-69.97308174,21.99999809,0.208860753,-101.6000061,335.2500498,332.9091171,0.012738512,0.27296,3,0.27644,3.522797025,-33.93750381,32.70000076,0.00124,181.0937538,-51.40624125,0.0012,-36.66875076,-36.29375076,0.468730968,-39.0625,,0.084564688,12,0.02172,0.079869091,0.07936,0.404195125,0.259917921,3.050000377,-35.93750381,30.38125038,0.001,190.6250371,-62.50000442,0.001,-36.08749771,-36.05625153,0.625133544,0.201793722,0.06753429,,,0.24982746,0.527739579,0.216800123,18,16.29076087,1.517241379,0.733616967,0.627118811,0.96129741,0.949738643,0.355462886,-0.375,-0.031246185,-2.356246948,-0.118747711,66.63750458,66.3187542,37.93626707,100.8064516,1.240337133,16.74071973,39.78382807,0.860388339,0.693672955,39.78382807,0.018369671,-0.075377792,0.016818266
1089235110,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.568119704,0.343057055,0.20528548,Astrocyte,1,right,MTG,H21.29.190,M,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.378000021,43704.60414,,,,,TRUE,,,,,,,,,,,,0.073296212,0.601203906,0.00382769,-69.66915894,25,0.015,-96.5062561,413.03581,415.9128167,0.0194802,0.17824,1,,2.670268113,-31.52500153,36.33125305,0.00136,154.3750172,-57.81255313,0.00116,-54.27500153,-47.46250534,-0.624942822,-47.46250534,,,1,0.17824,,,,,2.670268113,-31.52500153,36.33125305,0.00136,154.3750172,-57.81255313,0.00116,-54.27500153,-47.46250534,-0.624942822,,,,,0.199835204,0.903408847,,4,,,,,,,,-6.812496185,-6.812496185,-15.93750381,-15.93750381,67.85625458,67.85625458,,,,,,,,,,,
1144802077,Inh L1-2 PAX6 CDH12,Pax6,Inh L1-2 PAX6 CDH12,nucleus_present,Pass,0.962626208,0.405065904,0.664843485,Microglia,1,,,H21.29.205,F,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
